Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
randomized;62,6666666664;90;947;948;95
randomized;59,2666666664;87;947;948;95
randomized;61,6666666664;91;947;948;95
randomized;61,5333333332;87;947;948;96
randomized;62,0666666664;92;947;948;95
randomized;58,6666666664;87;947;948;95
randomized;61,8666666665;90;947;948;95
randomized;59,6666666665;88;947;948;95
randomized;57,8666666664;88;947;948;94
randomized;62,2666666665;90;947;948;95
randomized;60,8666666664;87;947;948;95
randomized;55,6666666664;84;947;948;94
randomized;61,6666666664;90;947;948;95
randomized;61,2666666665;88;947;948;96
randomized;61,5999999998;88;947;948;95
randomized;58,9999999998;88;947;948;95
randomized;56,2666666664;85;947;948;94
randomized;61,2666666664;92;947;948;95
randomized;62,0666666665;90;947;948;96
randomized;57,0666666664;89;947;948;94
randomized;57,4666666664;90;947;948;94
randomized;53,8666666664;84;947;948;94
randomized;61,1999999998;86;947;948;95
randomized;57,2666666664;88;947;948;94
randomized;56,4666666664;87;947;948;94
randomized;58,4666666664;88;947;948;94
randomized;57,0666666665;87;947;948;94
randomized;60,6666666664;90;947;948;95
randomized;56,2666666664;86;947;948;94
randomized;60,5999999998;87;947;948;95
randomized;60,2666666664;87;947;948;95
randomized;60,9999999998;88;947;948;95
randomized;61,6666666665;87;947;948;96
randomized;56,2666666664;86;947;948;94
randomized;60,5333333331;88;947;948;95
randomized;54,7333333331;83;947;948;94
randomized;60,6666666665;92;947;948;95
randomized;55,5999999998;87;947;948;94
randomized;59,8666666664;88;947;948;95
randomized;58,6666666664;90;947;948;94
randomized;62,0666666664;90;947;948;95
randomized;55,8666666664;83;947;948;94
randomized;56,6666666664;87;947;948;94
randomized;53,0666666664;87;947;948;93
randomized;58,3999999999;87;947;948;95
randomized;62,5999999998;88;947;948;96
randomized;59,6666666664;87;947;948;96
randomized;58,7999999998;89;947;948;95
randomized;57,2666666664;89;947;948;94
randomized;59,2666666664;87;947;948;95
randomized;59,1333333331;85;947;948;95
randomized;60,3999999998;90;947;948;95
randomized;62,6666666664;91;947;948;95
randomized;62,2666666664;89;947;948;96
randomized;59,5999999998;88;947;948;95
randomized;63,8666666664;89;947;948;96
randomized;60,2666666664;88;947;948;95
randomized;63,0666666664;92;947;948;95
randomized;57,8666666664;89;947;948;94
randomized;60,6666666664;88;947;948;95
randomized;58,9999999998;86;947;948;95
randomized;60,4666666664;91;947;948;95
randomized;61,2666666664;91;947;948;95
randomized;59,7333333331;89;947;948;95
randomized;59,9999999998;90;947;948;95
randomized;62,3999999998;90;947;948;95
randomized;59,6666666664;88;947;948;95
randomized;61,8666666664;86;947;948;96
randomized;54,7333333331;87;947;948;94
randomized;62,2666666664;91;947;948;95
randomized;57,3999999998;86;947;948;95
randomized;59,5333333332;88;947;948;95
randomized;57,7999999998;86;947;948;95
randomized;60,6666666664;90;947;948;95
randomized;61,8666666664;92;947;948;95
randomized;58,8666666664;87;947;948;95
randomized;61,2666666664;88;947;948;95
randomized;59,8666666664;86;947;948;95
randomized;61,8666666665;90;947;948;95
randomized;62,2666666664;91;947;948;95
randomized;60,0666666664;90;947;948;95
randomized;53,0666666664;84;947;948;93
randomized;61,6666666664;88;947;948;95
randomized;59,0666666664;88;947;948;95
randomized;61,3999999998;90;947;948;95
randomized;62,0666666664;89;947;948;95
randomized;58,4666666664;89;947;948;94
randomized;52,6666666664;82;947;948;93
randomized;62,2666666664;89;947;948;95
randomized;60,6666666664;87;947;948;95
randomized;60,0666666664;90;947;948;95
randomized;62,8666666664;91;947;948;95
randomized;60,9999999998;91;947;948;95
randomized;60,6666666664;91;947;948;95
randomized;60,8666666664;90;947;948;95
randomized;61,8666666664;88;947;948;95
randomized;61,1999999998;90;947;948;95
randomized;61,6666666664;92;947;948;95
randomized;58,4666666664;87;947;948;95
randomized;59,4666666664;87;947;948;95
randomized;60,2666666664;86;947;948;95
randomized;61,8666666664;90;947;948;95
randomized;60,2666666664;91;947;948;95
randomized;56,4666666664;86;947;948;94
randomized;60,8666666664;90;947;948;95
randomized;61,2666666664;90;947;948;95
randomized;53,1999999998;86;947;948;93
randomized;56,0666666664;86;947;948;94
randomized;61,4666666664;91;947;948;95
randomized;57,2666666664;87;947;948;94
randomized;58,4666666664;90;947;948;94
randomized;61,8666666664;90;947;948;95
randomized;62,2666666664;91;947;948;95
randomized;59,0666666665;87;947;948;95
randomized;60,8666666664;92;947;948;95
randomized;61,6666666664;91;947;948;95
randomized;60,3333333331;90;947;948;95
randomized;59,6666666664;89;947;948;95
randomized;60,8666666664;88;947;948;95
randomized;60,8666666664;89;947;948;95
randomized;61,0666666664;88;947;948;95
randomized;58,8666666664;87;947;948;95
randomized;58,0666666664;90;947;948;94
randomized;60,1999999998;89;947;948;95
randomized;59,6666666664;89;947;948;95
randomized;59,8666666664;87;947;948;95
randomized;60,2666666664;89;947;948;95
randomized;61,0666666664;89;947;948;95
randomized;57,4666666664;87;947;948;94
randomized;60,6666666664;90;947;948;95
randomized;56,4666666664;87;947;948;94
randomized;60,2666666664;90;947;948;95
randomized;61,0666666664;90;947;948;95
randomized;59,4666666664;87;947;948;95
randomized;59,4666666664;87;947;948;95
randomized;60,2666666664;88;947;948;95
randomized;57,2666666664;86;947;948;94
randomized;60,2666666664;90;947;948;95
randomized;57,3333333331;85;947;948;95
randomized;62,2666666664;92;947;948;95
randomized;57,2666666664;86;947;948;94
randomized;58,9333333331;86;947;948;95
randomized;57,0666666665;82;947;948;95
randomized;62,0666666664;91;947;948;95
randomized;59,7333333331;83;947;948;96
randomized;59,6666666665;90;947;948;95
randomized;58,5999999998;84;947;948;95
randomized;63,0666666665;93;947;948;95
randomized;56,8666666665;89;947;948;94
randomized;57,8666666664;88;947;948;94
randomized;59,9999999998;91;947;948;95
randomized;58,8666666665;88;947;948;95
randomized;55,9999999998;88;947;948;94
randomized;60,0666666664;87;947;948;95
randomized;54,0666666664;87;947;948;93
randomized;56,4666666664;87;947;948;94
randomized;50,4666666664;81;947;948;93
randomized;62,4666666664;91;947;948;95
randomized;59,4666666664;87;947;948;95
randomized;58,4666666664;88;947;948;95
randomized;57,5333333331;89;947;948;95
randomized;60,6666666664;89;947;948;95
randomized;62,0666666664;92;947;948;95
randomized;62,8666666664;89;947;948;95
randomized;60,8666666664;92;947;948;95
randomized;62,2666666664;90;947;948;95
randomized;62,0666666665;91;947;948;95
randomized;58,4666666665;84;947;948;95
randomized;58,8666666664;89;947;948;94
randomized;60,1999999998;88;947;948;95
randomized;59,3333333331;87;947;948;95
randomized;63,4666666664;91;947;948;95
randomized;61,4666666664;90;947;948;95
randomized;48,4666666664;83;947;948;92
randomized;55,7333333331;76;947;948;95
randomized;59,8666666665;86;947;948;95
randomized;54,6666666665;84;947;948;94
randomized;55,4666666664;86;947;948;94
randomized;56,0666666665;87;947;948;94
randomized;55,4666666664;83;947;948;94
randomized;60,2666666664;88;947;948;95
randomized;63,0666666664;92;947;948;95
randomized;59,6666666664;89;947;948;95
randomized;58,9999999999;88;947;948;95
randomized;57,6666666664;86;947;948;94
randomized;59,5999999998;89;947;948;95
randomized;62,8666666664;91;947;948;95
randomized;62,2666666664;91;947;948;95
randomized;61,0666666664;90;947;948;95
randomized;59,1999999998;86;947;948;95
randomized;57,0666666664;88;947;948;94
randomized;60,0666666664;87;947;948;95
randomized;60,2666666664;89;947;948;95
randomized;58,0666666664;91;947;948;94
randomized;54,7333333331;85;947;948;94
randomized;59,0666666665;86;947;948;95
randomized;55,4666666664;82;947;948;94
randomized;60,4666666664;89;947;948;95
randomized;58,3333333331;83;947;948;95
randomized;59,2666666665;89;947;948;95
randomized;61,0666666664;90;947;948;95
randomized;62,0666666664;91;947;948;95
randomized;55,4666666664;86;947;948;94
randomized;54,9999999999;87;947;948;94
randomized;59,1999999998;85;947;948;95
randomized;61,3999999998;91;947;948;95
randomized;56,5999999998;88;947;948;94
randomized;55,2666666664;87;947;948;94
randomized;60,7333333332;86;947;948;96
randomized;58,8666666664;86;947;948;95
randomized;56,2666666664;88;947;948;94
randomized;57,3333333331;81;947;948;95
randomized;59,6666666664;89;947;948;95
randomized;57,4666666664;82;947;948;95
randomized;60,0666666664;87;947;948;95
randomized;58,9333333331;85;947;948;95
randomized;61,4666666664;89;947;948;95
randomized;61,2666666664;90;947;948;95
randomized;57,8666666664;89;947;948;94
randomized;59,6666666664;88;947;948;95
randomized;61,2666666664;90;947;948;95
randomized;61,9333333331;84;947;948;96
randomized;60,0666666664;87;947;948;95
randomized;60,2666666664;87;947;948;95
randomized;61,9999999998;89;947;948;95
randomized;60,0666666664;87;947;948;95
randomized;60,6666666664;90;947;948;95
randomized;60,7999999998;88;947;948;95
randomized;55,1999999998;84;947;948;94
randomized;58,6666666664;87;947;948;95
randomized;55,6666666664;86;947;948;94
randomized;56,3333333331;87;947;948;94
randomized;61,0666666665;89;947;948;95
randomized;57,8666666664;84;947;948;95
randomized;59,1333333331;88;947;948;95
randomized;58,2666666664;85;947;948;95
randomized;56,6666666665;86;947;948;95
randomized;61,1333333332;87;947;948;96
randomized;59,6666666664;86;947;948;95
randomized;56,4666666664;87;947;948;94
randomized;57,8666666664;86;947;948;95
randomized;60,2666666664;89;947;948;95
randomized;58,0666666665;87;947;948;95
randomized;59,4666666664;88;947;948;95
randomized;59,9999999998;89;947;948;95
randomized;60,8666666664;91;947;948;95
randomized;60,2666666664;90;947;948;95
randomized;61,2666666664;89;947;948;95
randomized;60,3999999998;90;947;948;95
randomized;60,6666666664;92;947;948;95
randomized;60,8666666665;92;947;948;95
randomized;56,4666666664;89;947;948;94
randomized;58,7999999998;84;947;948;95
randomized;62,0666666664;93;947;948;95
randomized;62,8666666664;91;947;948;95
randomized;58,2666666664;91;947;948;94
randomized;61,0666666664;85;947;948;95
randomized;59,4666666664;87;947;948;95
randomized;60,4666666664;87;947;948;95
randomized;56,4666666664;84;947;948;94
randomized;60,0666666664;87;947;948;95
randomized;61,7333333331;86;947;948;96
randomized;59,6666666664;88;947;948;95
randomized;59,4666666664;86;947;948;95
randomized;56,4666666664;87;947;948;94
randomized;60,8666666664;87;947;948;95
randomized;60,7999999998;86;947;948;95
randomized;55,9999999998;87;947;948;94
randomized;60,6666666664;86;947;948;95
randomized;60,7333333331;88;947;948;95
randomized;61,2666666665;90;947;948;95
randomized;60,4666666664;87;947;948;95
randomized;59,2666666664;90;947;948;95
randomized;61,8666666664;89;947;948;95
randomized;62,8666666664;91;947;948;95
randomized;55,8666666665;86;947;948;94
randomized;59,7999999998;87;947;948;95
randomized;61,0666666664;89;947;948;95
randomized;57,4666666664;88;947;948;94
randomized;58,5333333332;86;947;948;95
randomized;62,4666666664;91;947;948;95
randomized;59,0666666665;87;947;948;95
randomized;61,4666666664;92;947;948;95
randomized;60,4666666664;87;947;948;95
randomized;56,6666666664;88;947;948;94
randomized;58,2666666664;89;947;948;95
randomized;58,2666666664;85;947;948;95
randomized;60,0666666664;89;947;948;95
randomized;59,0666666664;85;947;948;95
randomized;63,4666666664;92;947;948;95
randomized;60,4666666664;92;947;948;95
randomized;56,0666666664;86;947;948;94
randomized;61,2666666664;92;947;948;95
randomized;61,8666666664;90;947;948;95
randomized;62,3999999998;91;947;948;95
randomized;60,8666666665;89;947;948;95
randomized;61,6666666664;90;947;948;95
randomized;60,2666666664;89;947;948;95
randomized;58,4666666664;88;947;948;94
randomized;60,7999999998;88;947;948;96
randomized;61,2666666664;89;947;948;95
randomized;60,4666666664;88;947;948;95
randomized;61,8666666664;91;947;948;95
randomized;62,7333333332;90;947;948;96
randomized;59,2666666664;90;947;948;95
randomized;61,6666666664;88;947;948;95
randomized;60,2666666664;87;947;948;95
randomized;59,0666666664;89;947;948;95
randomized;60,0666666664;86;947;948;95
randomized;60,6666666665;89;947;948;95
randomized;52,6666666664;83;947;948;94
randomized;60,4666666664;89;947;948;95
randomized;61,3999999998;92;947;948;95
randomized;57,8666666664;82;947;948;95
randomized;60,0666666665;86;947;948;95
randomized;59,4666666665;91;947;948;95
randomized;62,2666666664;91;947;948;95
randomized;59,2666666665;89;947;948;95
randomized;54,3333333331;87;947;948;94
randomized;61,1333333331;88;947;948;95
randomized;58,6666666664;86;947;948;95
randomized;56,2666666664;88;947;948;94
randomized;61,2666666665;91;947;948;95
randomized;59,6666666664;89;947;948;95
randomized;62,2666666664;91;947;948;95
randomized;60,6666666664;89;947;948;95
randomized;51,5333333331;84;947;948;93
randomized;58,6666666664;85;947;948;95
randomized;55,6666666664;86;947;948;94
randomized;62,0666666666;91;947;948;95
randomized;62,8666666664;92;947;948;95
randomized;61,4666666664;90;947;948;95
randomized;61,6666666664;92;947;948;95
randomized;57,9333333331;83;947;948;95
randomized;58,1333333331;88;947;948;95
randomized;59,4666666664;89;947;948;95
randomized;61,4666666664;91;947;948;95
randomized;62,8666666664;92;947;948;95
randomized;58,0666666664;87;947;948;95
randomized;60,3999999998;89;947;948;95
randomized;61,6666666665;93;947;948;95
randomized;57,4666666664;88;947;948;94
randomized;60,8666666664;91;947;948;95
randomized;59,6666666665;87;947;948;95
randomized;56,8666666664;87;947;948;94
randomized;60,4666666665;91;947;948;95
randomized;55,4666666664;85;947;948;94
randomized;60,0666666664;89;947;948;95
randomized;57,8666666665;85;947;948;95
randomized;59,6666666664;88;947;948;95
randomized;56,0666666664;83;947;948;94
randomized;56,1333333331;87;947;948;95
randomized;59,0666666664;88;947;948;95
randomized;60,7999999998;88;947;948;95
randomized;62,0666666664;92;947;948;95
randomized;59,6666666664;92;947;948;95
randomized;59,5333333331;88;947;948;95
randomized;62,0666666664;90;947;948;95
randomized;55,0666666665;82;947;948;94
randomized;61,0666666665;88;947;948;95
randomized;56,6666666665;85;947;948;94
randomized;60,3333333331;88;947;948;95
randomized;56,8666666664;89;947;948;94
randomized;56,4666666664;88;947;948;94
randomized;61,4666666664;90;947;948;95
randomized;60,2666666664;87;947;948;95
randomized;60,2666666664;88;947;948;95
randomized;57,1333333331;86;947;948;94
randomized;57,0666666665;87;947;948;94
randomized;58,3999999998;88;947;948;95
randomized;60,4666666664;89;947;948;95
randomized;61,8666666664;89;947;948;95
randomized;58,8666666664;85;947;948;95
randomized;60,0666666664;88;947;948;95
randomized;63,0666666664;92;947;948;95
randomized;60,2666666665;90;947;948;95
randomized;60,6666666664;88;947;948;95
randomized;62,4666666664;91;947;948;95
randomized;59,6666666664;87;947;948;95
randomized;56,4666666664;90;947;948;94
randomized;60,5999999998;90;947;948;95
randomized;55,7999999998;83;947;948;94
randomized;56,7333333331;85;947;948;94
randomized;60,2666666664;91;947;948;95
randomized;58,0666666665;88;947;948;95
randomized;53,5333333332;85;947;948;94
randomized;58,2666666664;90;947;948;94
randomized;62,0666666664;91;947;948;95
randomized;60,4666666664;85;947;948;95
randomized;55,6666666664;87;947;948;94
randomized;58,3333333332;89;947;948;95
randomized;59,3333333332;86;947;948;95
randomized;61,2666666664;91;947;948;95
randomized;59,4666666664;92;947;948;95
randomized;59,2666666666;90;947;948;95
randomized;61,2666666664;92;947;948;95
randomized;61,2666666664;89;947;948;95
randomized;61,0666666664;90;947;948;95
randomized;59,7999999998;90;947;948;95
randomized;60,3999999998;88;947;948;95
randomized;63,4666666664;93;947;948;95
randomized;58,8666666664;88;947;948;95
randomized;60,5333333332;84;947;948;96
randomized;59,5999999998;87;947;948;95
randomized;61,2666666664;89;947;948;95
randomized;60,2666666665;88;947;948;95
randomized;53,2666666664;87;947;948;93
randomized;62,1999999998;91;947;948;95
randomized;56,4666666665;86;947;948;94
randomized;60,5999999998;92;947;948;95
randomized;58,6666666664;87;947;948;95
randomized;58,7333333332;87;947;948;95
randomized;55,2666666664;85;947;948;94
randomized;56,2666666664;86;947;948;94
randomized;57,3333333332;82;947;948;95
randomized;61,0666666664;92;947;948;95
randomized;60,2666666664;91;947;948;95
randomized;58,3999999998;86;947;948;95
randomized;63,0666666664;92;947;948;95
randomized;61,1999999998;90;947;948;95
randomized;61,2666666664;88;947;948;95
randomized;60,2666666664;90;947;948;95
randomized;55,3999999998;86;947;948;94
randomized;60,8666666664;89;947;948;95
randomized;61,0666666664;91;947;948;95
randomized;58,9999999998;90;947;948;95
randomized;60,2666666664;90;947;948;95
randomized;57,6666666665;86;947;948;95
randomized;60,9999999998;91;947;948;95
randomized;59,9999999998;90;947;948;95
randomized;58,7333333331;91;947;948;95
randomized;56,9999999998;87;947;948;94
randomized;61,3999999998;90;947;948;95
randomized;59,3999999998;86;947;948;95
randomized;58,0666666664;84;947;948;95
randomized;61,2666666664;92;947;948;95
randomized;52,3333333331;84;947;948;93
randomized;59,4666666664;91;947;948;95
randomized;58,0666666664;85;947;948;95
randomized;60,1333333331;86;947;948;96
randomized;55,7999999999;85;947;948;94
randomized;59,2666666665;88;947;948;95
randomized;61,6666666664;88;947;948;95
randomized;61,2666666664;90;947;948;95
randomized;54,3333333332;83;947;948;94
randomized;60,2666666664;87;947;948;95
randomized;60,8666666664;90;947;948;95
randomized;59,4666666664;87;947;948;95
randomized;59,8666666664;89;947;948;95
randomized;59,0666666664;89;947;948;94
randomized;52,0666666664;86;947;948;93
randomized;60,5333333331;83;947;948;96
